Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 6
State Setting: INV_BALANCE_PRODUCTION
Reward function: OTD1
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
0.750000	0.932203	0.039548	0.028249	
0.811111	0.927374	0.033520	0.039106	
0.722222	0.916201	0.044693	0.039106	
0.727778	0.965318	0.028902	0.005780	
0.751852	0.910112	0.056180	0.033708	
0.755556	0.954802	0.016949	0.028249	
0.716667	0.938547	0.022346	0.039106	
0.801852	0.932203	0.039548	0.028249	
0.747222	0.936416	0.057803	0.005780	
0.738889	0.937853	0.033898	0.028249	
0.762963	0.917127	0.033149	0.049724	
0.766667	0.932961	0.027933	0.039106	
0.681667	0.801105	0.149171	0.049724	
0.761111	0.937853	0.033898	0.028249	
0.737037	0.910112	0.056180	0.033708	
0.775926	0.959770	0.028736	0.011494	
0.794444	0.955056	0.011236	0.033708	
0.670370	0.879310	0.109195	0.011494	
0.744444	0.954023	0.034483	0.011494	
0.703704	0.910615	0.050279	0.039106	
0.783333	0.921788	0.039106	0.039106	
0.731111	0.870787	0.061798	0.067416	
0.714815	0.915254	0.056497	0.028249	
0.750000	0.949153	0.022599	0.028249	
0.755556	0.971264	0.017241	0.011494	
0.777778	0.949153	0.022599	0.028249	
0.722222	0.920904	0.050847	0.028249	
0.766667	0.933702	0.016575	0.049724	
0.703333	0.917127	0.033149	0.049724	
0.727778	0.926136	0.051136	0.022727	
0.652672	0.853107	0.073446	0.073446	
0.772222	0.922652	0.027624	0.049724	
0.688704	0.885057	0.057471	0.057471	
0.727778	0.900000	0.055556	0.044444	
0.750000	0.949153	0.022599	0.028249	
0.619788	0.804598	0.120690	0.074713	
0.722222	0.938202	0.028090	0.033708	
0.777778	0.943503	0.028249	0.028249	
0.751852	0.954545	0.022727	0.022727	
0.703704	0.920455	0.056818	0.022727	
0.559444	0.657143	0.068571	0.274286	
0.602963	0.728814	0.067797	0.203390	
0.600714	0.761364	0.039773	0.198864	
0.697751	0.823864	0.039773	0.136364	
0.494815	0.544444	0.033333	0.422222	
0.476296	0.523256	0.058140	0.418605	
0.368280	0.422857	0.022857	0.554286	
0.681270	0.838150	0.005780	0.156069	
0.602593	0.711864	0.011299	0.276836	
0.596667	0.738889	0.038889	0.222222	
0.412407	0.477011	0.051724	0.471264	
0.609343	0.741379	0.028736	0.229885	
0.613704	0.735955	0.056180	0.207865	
0.385873	0.458101	0.005587	0.536313	
0.348730	0.397727	0.028409	0.573864	
0.404365	0.440000	0.028571	0.531429	
0.525000	0.627119	0.028249	0.344633	
0.241905	0.290503	0.044693	0.664804	
0.464259	0.497238	0.027624	0.475138	
0.445767	0.417143	0.017143	0.565714	
0.391905	0.468571	0.028571	0.502857	
0.376574	0.424581	0.039106	0.536313	
0.344815	0.392045	0.000000	0.607955	
0.504947	0.573864	0.034091	0.392045	
0.477698	0.556180	0.022472	0.421348	
0.371944	0.379888	0.033520	0.586592	
0.368519	0.342697	0.033708	0.623596	
0.438836	0.458101	0.022346	0.519553	
0.346667	0.412429	0.033898	0.553672	
0.494815	0.542373	0.045198	0.412429	
0.339630	0.337079	0.005618	0.657303	
0.413360	0.438202	0.011236	0.550562	
0.419074	0.438889	0.005556	0.555556	
0.338519	0.316667	0.027778	0.655556	
0.308333	0.306818	0.017045	0.676136	
0.285000	0.258427	0.028090	0.713483	
0.549335	0.651429	0.051429	0.297143	
0.427407	0.500000	0.028409	0.471591	
0.320185	0.357542	0.011173	0.631285	
0.384286	0.445714	0.022857	0.531429	
0.435926	0.438889	0.022222	0.538889	
0.523148	0.556180	0.028090	0.415730	
0.455238	0.542373	0.022599	0.435028	
0.386481	0.406780	0.022599	0.570621	
0.495123	0.525424	0.011299	0.463277	
0.332447	0.395480	0.011299	0.593220	
0.484233	0.587209	0.017442	0.395349	
0.275212	0.250000	0.027778	0.722222	
0.373069	0.414773	0.005682	0.579545	
0.446574	0.545455	0.017045	0.437500	
0.284074	0.362637	0.016484	0.620879	
0.414392	0.421348	0.028090	0.550562	
0.479815	0.568966	0.011494	0.419540	
0.473924	0.513966	0.027933	0.458101	
0.342407	0.413793	0.005747	0.580460	
0.186481	0.190217	0.005435	0.804348	
0.524444	0.564972	0.011299	0.423729	
0.407804	0.450867	0.040462	0.508671	
0.475873	0.522989	0.005747	0.471264	
0.476481	0.617143	0.068571	0.314286	
0.394762	0.457627	0.016949	0.525424	
0.374815	0.400000	0.016667	0.583333	
0.527963	0.556818	0.045455	0.397727	
0.420556	0.440678	0.016949	0.542373	
0.439392	0.531073	0.028249	0.440678	
0.567989	0.604520	0.028249	0.367232	
0.435397	0.533333	0.027778	0.438889	
0.312963	0.353933	0.022472	0.623596	
0.395106	0.445087	0.017341	0.537572	
0.339074	0.398876	0.011236	0.589888	
0.393360	0.426966	0.028090	0.544944	
0.339841	0.351955	0.016760	0.631285	
0.399074	0.445714	0.028571	0.525714	
0.472407	0.610169	0.022599	0.367232	
0.253333	0.284916	0.027933	0.687151	
0.416217	0.471910	0.022472	0.505618	
0.454603	0.491713	0.022099	0.486188	
0.525132	0.657143	0.022857	0.320000	
0.433519	0.488764	0.016854	0.494382	
0.451852	0.446927	0.005587	0.547486	
0.410582	0.522727	0.039773	0.437500	
0.306852	0.291429	0.051429	0.657143	
0.498148	0.598870	0.022599	0.378531	
0.437407	0.474860	0.005587	0.519553	
0.297037	0.375000	0.011364	0.613636	
0.466164	0.531429	0.045714	0.422857	
0.280212	0.335227	0.011364	0.653409	
0.434630	0.480447	0.000000	0.519553	
0.353519	0.384181	0.022599	0.593220	
0.420926	0.511236	0.016854	0.471910	
0.307831	0.342857	0.022857	0.634286	
0.438333	0.497175	0.016949	0.485876	
0.212315	0.225275	0.027473	0.747253	
0.363210	0.482759	0.011494	0.505747	
0.460238	0.536723	0.022599	0.440678	
0.324418	0.377778	0.016667	0.605556	
0.382037	0.392045	0.034091	0.573864	
0.398148	0.418079	0.028249	0.553672	
0.375635	0.386364	0.034091	0.579545	
0.409630	0.508475	0.005650	0.485876	
0.457778	0.455056	0.033708	0.511236	
0.184762	0.252747	0.005495	0.741758	
0.403360	0.459302	0.017442	0.523256	
0.175397	0.204545	0.011364	0.784091	
0.452540	0.505556	0.022222	0.472222	
0.190494	0.245810	0.000000	0.754190	
0.240159	0.340909	0.028409	0.630682	
0.451402	0.514286	0.034286	0.451429	
0.249206	0.256983	0.000000	0.743017	
0.338651	0.351955	0.005587	0.642458	
0.125185	0.137566	0.021164	0.841270	
0.411111	0.432584	0.022472	0.544944	
0.222407	0.228571	0.028571	0.742857	
0.343280	0.352273	0.039773	0.607955	
0.265344	0.252809	0.016854	0.730337	
0.313598	0.410112	0.022472	0.567416	
0.262407	0.255682	0.005682	0.738636	
0.236587	0.232955	0.011364	0.755682	
0.187619	0.235955	0.028090	0.735955	
0.172870	0.203390	0.005650	0.790960	
0.248624	0.268571	0.005714	0.725714	
0.288624	0.340782	0.016760	0.642458	
0.165503	0.179191	0.005780	0.815029	
0.201235	0.209040	0.016949	0.774011	
0.229489	0.271186	0.011299	0.717514	
0.212698	0.227273	0.005682	0.767045	
0.433545	0.477528	0.016854	0.505618	
0.252593	0.233333	0.022222	0.744444	
0.211667	0.232044	0.011050	0.756906	
0.253360	0.256983	0.027933	0.715084	
0.335370	0.379310	0.017241	0.603448	
0.226587	0.218391	0.028736	0.752874	
0.196878	0.200000	0.000000	0.800000	
0.153148	0.187500	0.005682	0.806818	
0.338426	0.333333	0.027778	0.638889	
0.323889	0.340909	0.034091	0.625000	
0.306032	0.333333	0.022599	0.644068	
0.282354	0.279330	0.016760	0.703911	
0.267222	0.310345	0.000000	0.689655	
0.328148	0.400000	0.017143	0.582857	
0.298519	0.331429	0.005714	0.662857	
0.228148	0.223464	0.011173	0.765363	
0.194815	0.265537	0.000000	0.734463	
0.281667	0.287293	0.022099	0.690608	
0.199101	0.261364	0.000000	0.738636	
0.336296	0.340909	0.022727	0.636364	
0.307963	0.314286	0.011429	0.674286	
0.315185	0.309392	0.011050	0.679558	
0.260926	0.235632	0.011494	0.752874	
0.153730	0.207865	0.005618	0.786517	
