Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 6
State Setting: INV_BALANCE_PRODUCTION
Reward function: OTD1
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
0.552341	0.586667	0.223333	0.190000	
0.585357	0.586093	0.129139	0.284768	
0.772593	0.786184	0.177632	0.036184	
0.570556	0.611296	0.202658	0.186047	
0.574242	0.591362	0.166113	0.242525	
0.658016	0.636066	0.203279	0.160656	
0.559493	0.563333	0.316667	0.120000	
0.606177	0.575251	0.190635	0.234114	
0.523214	0.552980	0.185430	0.261589	
0.590675	0.601974	0.128289	0.269737	
0.627632	0.652459	0.134426	0.213115	
0.473241	0.448161	0.117057	0.434783	
0.618069	0.614618	0.116279	0.269103	
0.637143	0.667774	0.212625	0.119601	
0.571878	0.560000	0.136667	0.303333	
0.483505	0.510000	0.206667	0.283333	
0.487603	0.486755	0.132450	0.380795	
0.636852	0.617162	0.135314	0.247525	
0.590476	0.631229	0.242525	0.126246	
0.498492	0.594059	0.112211	0.293729	
0.582734	0.624585	0.046512	0.328904	
0.533373	0.523333	0.050000	0.426667	
0.372443	0.397351	0.139073	0.463576	
0.464674	0.506623	0.096026	0.397351	
0.521464	0.505017	0.053512	0.441472	
0.374431	0.363333	0.150000	0.486667	
0.512797	0.529801	0.056291	0.413907	
0.421684	0.435216	0.079734	0.485050	
0.475578	0.475083	0.102990	0.421927	
0.507791	0.516667	0.093333	0.390000	
0.347143	0.392027	0.039867	0.568106	
0.351310	0.361204	0.063545	0.575251	
0.473245	0.475083	0.063123	0.461794	
0.510004	0.501661	0.033223	0.465116	
0.421415	0.456954	0.039735	0.503311	
0.226508	0.222591	0.019934	0.757475	
0.473276	0.463333	0.063333	0.473333	
0.397200	0.406557	0.065574	0.527869	
0.344506	0.388704	0.046512	0.564784	
0.405035	0.387417	0.059603	0.552980	
0.325926	0.300000	0.056667	0.643333	
0.292989	0.269103	0.069767	0.661130	
0.374074	0.367893	0.056856	0.575251	
0.264193	0.270627	0.036304	0.693069	
0.300860	0.286667	0.043333	0.670000	
0.333558	0.300330	0.052805	0.646865	
0.313823	0.303333	0.026667	0.670000	
0.278294	0.264026	0.016502	0.719472	
0.306455	0.306667	0.033333	0.660000	
0.382222	0.346535	0.039604	0.613861	
0.309365	0.314570	0.006623	0.678808	
0.302037	0.260000	0.020000	0.720000	
0.285110	0.287625	0.023411	0.688963	
0.215666	0.251656	0.072848	0.675497	
0.416552	0.380328	0.042623	0.577049	
0.276067	0.248344	0.052980	0.698675	
0.234502	0.239203	0.046512	0.714286	
0.378505	0.379538	0.039604	0.580858	
0.239181	0.260726	0.019802	0.719472	
0.250084	0.256667	0.033333	0.710000	
0.309458	0.310000	0.016667	0.673333	
0.335586	0.353135	0.033003	0.613861	
0.347174	0.314570	0.036424	0.649007	
0.313183	0.273927	0.069307	0.656766	
0.320013	0.316667	0.020000	0.663333	
0.303452	0.312500	0.019737	0.667763	
0.392910	0.401993	0.009967	0.588040	
0.292451	0.292763	0.032895	0.674342	
0.277817	0.286667	0.026667	0.686667	
0.274325	0.272425	0.029900	0.697674	
0.257103	0.221122	0.062706	0.716172	
0.216124	0.190789	0.016447	0.792763	
0.286521	0.244224	0.049505	0.706271	
0.232108	0.227425	0.013378	0.759197	
0.335710	0.339934	0.023102	0.636964	
0.213360	0.204013	0.036789	0.759197	
0.266526	0.274834	0.033113	0.692053	
0.295661	0.298361	0.016393	0.685246	
0.322725	0.314754	0.036066	0.649180	
0.190631	0.184211	0.042763	0.773026	
0.203862	0.192691	0.013289	0.794020	
0.297637	0.295302	0.023490	0.681208	
0.228598	0.225914	0.023256	0.750831	
0.220476	0.227425	0.073579	0.698997	
0.243426	0.275748	0.019934	0.704319	
0.261530	0.262458	0.016611	0.720930	
0.196111	0.189369	0.016611	0.794020	
0.272381	0.264901	0.016556	0.718543	
0.264947	0.264901	0.062914	0.672185	
0.270767	0.244224	0.062706	0.693069	
0.222037	0.210526	0.026316	0.763158	
0.292695	0.284768	0.029801	0.685430	
0.301049	0.266447	0.042763	0.690789	
0.194828	0.160131	0.032680	0.807190	
0.280093	0.286667	0.026667	0.686667	
0.259458	0.232558	0.029900	0.737542	
0.289802	0.263333	0.036667	0.700000	
0.246614	0.235099	0.033113	0.731788	
0.197434	0.178808	0.096026	0.725166	
0.248148	0.218954	0.032680	0.748366	
0.221817	0.213816	0.042763	0.743421	
0.226583	0.197987	0.030201	0.771812	
0.128783	0.139073	0.009934	0.850993	
0.231323	0.177632	0.046053	0.776316	
0.242328	0.182119	0.059603	0.758278	
0.199656	0.196721	0.019672	0.783607	
0.245146	0.233553	0.016447	0.750000	
0.201940	0.168874	0.019868	0.811258	
0.214444	0.227723	0.026403	0.745875	
0.169674	0.177632	0.009868	0.812500	
0.209568	0.200000	0.006667	0.793333	
0.190688	0.193333	0.033333	0.773333	
0.176384	0.169435	0.016611	0.813953	
0.204978	0.215232	0.033113	0.751656	
0.210079	0.209302	0.029900	0.760797	
0.207659	0.200658	0.006579	0.792763	
0.290961	0.243333	0.043333	0.713333	
0.212222	0.198020	0.026403	0.775578	
0.282782	0.251656	0.016556	0.731788	
0.328783	0.305921	0.016447	0.677632	
0.209775	0.214765	0.010067	0.775168	
0.137743	0.127090	0.010033	0.862876	
0.266495	0.220395	0.019737	0.759868	
0.221667	0.225914	0.013289	0.760797	
0.169947	0.166113	0.006645	0.827243	
0.162354	0.135762	0.016556	0.847682	
0.162937	0.172185	0.023179	0.804636	
0.166296	0.158940	0.016556	0.824503	
0.150586	0.155116	0.016502	0.828383	
0.214709	0.227723	0.013201	0.759076	
0.205344	0.182724	0.006645	0.810631	
0.183452	0.168874	0.029801	0.801325	
0.183929	0.178808	0.006623	0.814570	
0.180119	0.185430	0.019868	0.794702	
0.145212	0.135314	0.023102	0.841584	
0.155503	0.156146	0.006645	0.837209	
0.287249	0.272131	0.032787	0.695082	
0.189034	0.184818	0.019802	0.795380	
0.198854	0.166113	0.013289	0.820598	
0.222579	0.211221	0.016502	0.772277	
0.246601	0.225914	0.006645	0.767442	
0.170291	0.176667	0.033333	0.790000	
0.168056	0.167213	0.016393	0.816393	
0.142200	0.146667	0.013333	0.840000	
0.186649	0.172757	0.023256	0.803987	
0.267619	0.221854	0.013245	0.764901	
0.194127	0.167224	0.006689	0.826087	
0.301989	0.245847	0.039867	0.714286	
0.188946	0.192691	0.009967	0.797342	
0.202712	0.194719	0.029703	0.775578	
0.133095	0.122112	0.009901	0.867987	
0.141495	0.138614	0.026403	0.834983	
0.119563	0.125828	0.023179	0.850993	
0.144365	0.123333	0.006667	0.870000	
0.254312	0.227425	0.040134	0.732441	
0.248774	0.231023	0.029703	0.739274	
0.200406	0.169435	0.023256	0.807309	
