Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 6
State Setting: INV_BALANCE_PRODUCTION
Reward function: OTD1
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
0.445530	0.428954	0.388740	0.182306	
0.481684	0.489305	0.347594	0.163102	
0.555437	0.533333	0.370667	0.096000	
0.459660	0.417112	0.419786	0.163102	
0.479956	0.439678	0.466488	0.093834	
0.419211	0.389333	0.400000	0.210667	
0.581274	0.551075	0.427419	0.021505	
0.480494	0.459893	0.521390	0.018717	
0.595489	0.537433	0.286096	0.176471	
0.414753	0.410188	0.541555	0.048257	
0.471468	0.436997	0.560322	0.002681	
0.527496	0.492021	0.367021	0.140957	
0.484621	0.501340	0.351206	0.147453	
0.499013	0.506702	0.308311	0.184987	
0.546243	0.526738	0.147059	0.326203	
0.512897	0.491935	0.373656	0.134409	
0.522481	0.493298	0.310992	0.195710	
0.554317	0.564171	0.211230	0.224599	
0.520538	0.512064	0.278820	0.209115	
0.470835	0.456989	0.389785	0.153226	
0.345340	0.356568	0.544236	0.099196	
0.563886	0.551724	0.336870	0.111406	
0.683016	0.643432	0.353887	0.002681	
0.397179	0.388740	0.364611	0.246649	
0.632478	0.613941	0.289544	0.096515	
0.519237	0.487936	0.388740	0.123324	
0.620207	0.621333	0.370667	0.008000	
0.594721	0.577540	0.417112	0.005348	
0.380165	0.352151	0.430108	0.217742	
0.586808	0.593085	0.340426	0.066489	
0.480825	0.483957	0.401070	0.114973	
0.516900	0.494652	0.470588	0.034759	
0.441526	0.426273	0.554960	0.018767	
0.654621	0.619303	0.378016	0.002681	
0.472789	0.478610	0.513369	0.008021	
0.356869	0.348525	0.646113	0.005362	
0.487465	0.455764	0.474531	0.069705	
0.450181	0.402145	0.538874	0.058981	
0.490203	0.428954	0.549598	0.021448	
0.342785	0.310160	0.553476	0.136364	
0.469449	0.455764	0.471850	0.072386	
0.417725	0.360000	0.445333	0.194667	
0.552804	0.565333	0.240000	0.194667	
0.511865	0.442359	0.520107	0.037534	
0.867235	0.871658	0.109626	0.018717	
0.432488	0.389333	0.461333	0.149333	
0.546698	0.502660	0.414894	0.082447	
0.370307	0.382353	0.545455	0.072193	
0.455062	0.422043	0.456989	0.120968	
0.523858	0.520000	0.269333	0.210667	
0.351707	0.340483	0.498660	0.160858	
0.661257	0.663102	0.331551	0.005348	
0.668029	0.637097	0.362903	0.000000	
0.571310	0.553476	0.433155	0.013369	
0.353788	0.308311	0.689008	0.002681	
0.604881	0.566489	0.422872	0.010638	
0.784198	0.766756	0.230563	0.002681	
0.604744	0.553476	0.441176	0.005348	
0.737183	0.696000	0.285333	0.018667	
0.445040	0.391421	0.453083	0.155496	
0.687063	0.667560	0.297587	0.034853	
0.352870	0.334225	0.628342	0.037433	
0.530754	0.505376	0.491935	0.002688	
0.508646	0.478495	0.521505	0.000000	
0.469400	0.441176	0.486631	0.072193	
0.422109	0.393617	0.502660	0.103723	
0.534499	0.484043	0.505319	0.010638	
0.577050	0.530831	0.466488	0.002681	
0.430216	0.375335	0.621984	0.002681	
0.521213	0.498667	0.493333	0.008000	
0.490212	0.493333	0.477333	0.029333	
0.502178	0.477212	0.447721	0.075067	
0.508052	0.479893	0.517426	0.002681	
0.485966	0.461126	0.520107	0.018767	
0.497707	0.474531	0.522788	0.002681	
0.776984	0.775401	0.219251	0.005348	
0.576287	0.547872	0.388298	0.063830	
0.456724	0.429333	0.490667	0.080000	
0.307669	0.284182	0.627346	0.088472	
0.534731	0.516043	0.478610	0.005348	
0.429343	0.413978	0.580645	0.005376	
0.481158	0.455764	0.487936	0.056300	
0.512588	0.461126	0.536193	0.002681	
0.653430	0.638070	0.359249	0.002681	
0.681922	0.637333	0.354667	0.008000	
0.467518	0.401070	0.553476	0.045455	
0.522791	0.516129	0.432796	0.051075	
0.800481	0.764706	0.229947	0.005348	
0.352921	0.348525	0.584450	0.067024	
0.622549	0.542781	0.406417	0.050802	
0.656711	0.654255	0.329787	0.015957	
0.374145	0.344086	0.637097	0.018817	
0.476663	0.453083	0.544236	0.002681	
0.645613	0.576408	0.420912	0.002681	
0.380503	0.346774	0.607527	0.045699	
0.684202	0.663102	0.283422	0.053476	
0.376620	0.342246	0.449198	0.208556	
0.601062	0.541333	0.421333	0.037333	
0.564846	0.563830	0.396277	0.039894	
0.610458	0.571046	0.404826	0.024129	
0.631085	0.618280	0.381720	0.000000	
0.617850	0.544236	0.453083	0.002681	
0.713690	0.705094	0.292225	0.002681	
0.556257	0.532086	0.395722	0.072193	
0.587632	0.517426	0.431635	0.050938	
0.719078	0.697051	0.300268	0.002681	
0.667350	0.650538	0.349462	0.000000	
0.473810	0.465054	0.534946	0.000000	
0.457879	0.404826	0.557641	0.037534	
0.314057	0.300268	0.621984	0.077748	
0.440100	0.432796	0.481183	0.086022	
0.664666	0.621333	0.360000	0.018667	
0.359674	0.328000	0.664000	0.008000	
0.609828	0.576408	0.375335	0.048257	
0.618510	0.584000	0.378667	0.037333	
0.654673	0.660428	0.251337	0.088235	
0.653391	0.683646	0.313673	0.002681	
0.499365	0.461126	0.525469	0.013405	
0.502434	0.456989	0.494624	0.048387	
0.373436	0.336022	0.615591	0.048387	
0.622606	0.606383	0.345745	0.047872	
0.745093	0.722667	0.173333	0.104000	
0.562460	0.554960	0.442359	0.002681	
0.778126	0.755376	0.244624	0.000000	
0.739903	0.736559	0.263441	0.000000	
0.419330	0.376344	0.612903	0.010753	
0.450935	0.438503	0.532086	0.029412	
0.640269	0.639785	0.293011	0.067204	
0.634847	0.603217	0.359249	0.037534	
0.623709	0.646113	0.327078	0.026810	
0.689987	0.728495	0.228495	0.043011	
0.713757	0.691689	0.305630	0.002681	
0.551845	0.514745	0.453083	0.032172	
0.647390	0.628342	0.352941	0.018717	
0.489255	0.428954	0.568365	0.002681	
0.632923	0.632000	0.330667	0.037333	
0.637963	0.666667	0.304000	0.029333	
0.481077	0.450402	0.471850	0.077748	
0.483391	0.440860	0.532258	0.026882	
0.503545	0.490667	0.325333	0.184000	
0.628937	0.616622	0.329759	0.053619	
0.541837	0.512064	0.412869	0.075067	
0.562859	0.524194	0.384409	0.091398	
0.692284	0.712366	0.287634	0.000000	
0.872540	0.831551	0.163102	0.005348	
0.790635	0.768817	0.231183	0.000000	
0.471186	0.467742	0.448925	0.083333	
0.708060	0.669333	0.317333	0.013333	
0.439252	0.366310	0.580214	0.053476	
0.754078	0.758065	0.206989	0.034946	
0.492773	0.495979	0.501340	0.002681	
0.566953	0.553763	0.319892	0.126344	
0.446390	0.419786	0.470588	0.109626	
0.705816	0.721180	0.155496	0.123324	
0.604934	0.592493	0.324397	0.083110	
0.570432	0.544236	0.434316	0.021448	
0.486733	0.465241	0.497326	0.037433	
0.629615	0.611260	0.361930	0.026810	
0.732183	0.701333	0.184000	0.114667	
0.635798	0.625668	0.286096	0.088235	
0.460333	0.429333	0.154667	0.416000	
0.384537	0.390374	0.438503	0.171123	
0.430701	0.391421	0.391421	0.217158	
0.528589	0.531915	0.268617	0.199468	
0.481362	0.466667	0.341333	0.192000	
0.493069	0.479893	0.329759	0.190349	
0.632870	0.672043	0.236559	0.091398	
0.468990	0.474667	0.314667	0.210667	
0.560767	0.570667	0.264000	0.165333	
0.520661	0.546917	0.198391	0.254692	
0.349031	0.376344	0.072581	0.551075	
0.537672	0.561828	0.094086	0.344086	
0.488935	0.510695	0.109626	0.379679	
0.384630	0.411290	0.051075	0.537634	
0.346160	0.388740	0.117962	0.493298	
0.483476	0.482574	0.147453	0.369973	
0.338796	0.357527	0.067204	0.575269	
0.316825	0.335121	0.155496	0.509383	
0.551808	0.591398	0.201613	0.206989	
0.456173	0.454301	0.088710	0.456989	
0.292434	0.299465	0.093583	0.606952	
0.306562	0.322667	0.040000	0.637333	
0.307963	0.310160	0.010695	0.679144	
0.217110	0.230563	0.144772	0.624665	
0.157030	0.165333	0.034667	0.800000	
0.301093	0.283422	0.069519	0.647059	
0.254599	0.264706	0.082888	0.652406	
0.342346	0.361930	0.150134	0.487936	
0.270578	0.290667	0.029333	0.680000	
0.206409	0.219839	0.195710	0.584450	
