Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 3
State Setting: INVENTORY
Reward function: OTD1
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
0.500000	0.714286	0.285714	0.000000	
0.357143	0.333333	0.533333	0.133333	
0.428571	0.642857	0.285714	0.071429	
0.500000	0.909091	0.000000	0.090909	
0.428571	0.700000	0.200000	0.100000	
0.428571	0.642857	0.357143	0.000000	
0.321429	0.500000	0.400000	0.100000	
0.357143	0.750000	0.250000	0.000000	
0.357143	0.700000	0.300000	0.000000	
0.500000	0.666667	0.166667	0.166667	
0.357143	0.571429	0.357143	0.071429	
0.178571	0.555556	0.000000	0.444444	
0.285714	0.600000	0.300000	0.100000	
0.285714	0.500000	0.375000	0.125000	
0.285714	0.625000	0.250000	0.125000	
0.285714	0.454545	0.272727	0.272727	
0.571429	0.733333	0.066667	0.200000	
0.357143	0.700000	0.300000	0.000000	
0.285714	0.583333	0.416667	0.000000	
0.053571	0.230769	0.692308	0.076923	
0.571429	0.818182	0.181818	0.000000	
0.285714	0.800000	0.100000	0.100000	
0.357143	0.545455	0.363636	0.090909	
0.357143	0.470588	0.352941	0.176471	
0.642857	0.928571	0.071429	0.000000	
0.523810	0.722222	0.222222	0.055556	
0.357143	0.416667	0.250000	0.333333	
0.500000	0.833333	0.083333	0.083333	
0.250000	0.600000	0.400000	0.000000	
0.285714	0.266667	0.200000	0.533333	
0.214286	0.333333	0.666667	0.000000	
0.500000	0.750000	0.166667	0.083333	
0.121429	0.250000	0.000000	0.750000	
0.357143	0.533333	0.466667	0.000000	
0.500000	0.818182	0.090909	0.090909	
0.285714	0.555556	0.444444	0.000000	
0.214286	0.363636	0.636364	0.000000	
0.571429	0.642857	0.285714	0.071429	
0.428571	0.666667	0.333333	0.000000	
0.642857	0.714286	0.285714	0.000000	
0.547619	0.800000	0.200000	0.000000	
0.428571	0.727273	0.272727	0.000000	
0.285714	0.500000	0.500000	0.000000	
0.500000	0.857143	0.142857	0.000000	
0.142857	0.222222	0.777778	0.000000	
0.428571	0.727273	0.181818	0.090909	
0.214286	0.454545	0.454545	0.090909	
0.214286	0.454545	0.454545	0.090909	
0.214286	0.400000	0.300000	0.300000	
0.428571	1.000000	0.000000	0.000000	
0.428571	0.500000	0.416667	0.083333	
0.357143	0.727273	0.272727	0.000000	
0.571429	0.800000	0.133333	0.066667	
0.178571	0.214286	0.142857	0.642857	
0.500000	0.642857	0.357143	0.000000	
0.428571	0.733333	0.200000	0.066667	
0.428571	0.818182	0.090909	0.090909	
0.357143	0.538462	0.384615	0.076923	
0.214286	0.500000	0.500000	0.000000	
0.357143	0.727273	0.181818	0.090909	
0.642857	0.785714	0.214286	0.000000	
0.357143	0.666667	0.250000	0.083333	
0.196429	0.384615	0.153846	0.461538	
0.428571	0.642857	0.357143	0.000000	
0.428571	0.500000	0.500000	0.000000	
0.250000	0.500000	0.500000	0.000000	
0.428571	0.846154	0.076923	0.076923	
0.250000	0.500000	0.500000	0.000000	
0.285714	0.500000	0.375000	0.125000	
0.476190	0.714286	0.285714	0.000000	
0.642857	0.866667	0.133333	0.000000	
0.285714	0.600000	0.400000	0.000000	
0.214286	0.333333	0.111111	0.555556	
0.416667	0.666667	0.266667	0.066667	
0.357143	0.700000	0.100000	0.200000	
0.464286	0.687500	0.312500	0.000000	
0.404762	0.636364	0.272727	0.090909	
0.357143	0.714286	0.285714	0.000000	
0.428571	0.500000	0.357143	0.142857	
0.428571	0.500000	0.416667	0.083333	
0.285714	0.666667	0.222222	0.111111	
0.357143	0.615385	0.384615	0.000000	
0.142857	0.272727	0.090909	0.636364	
0.500000	0.818182	0.181818	0.000000	
0.285714	0.818182	0.181818	0.000000	
0.392857	0.666667	0.222222	0.111111	
0.214286	0.300000	0.700000	0.000000	
0.571429	0.800000	0.200000	0.000000	
0.214286	0.500000	0.500000	0.000000	
0.035714	0.142857	0.857143	0.000000	
0.428571	0.666667	0.222222	0.111111	
0.321429	0.666667	0.333333	0.000000	
0.285714	0.500000	0.500000	0.000000	
0.357143	0.666667	0.166667	0.166667	
0.357143	0.600000	0.400000	0.000000	
0.214286	0.300000	0.700000	0.000000	
0.357143	0.727273	0.272727	0.000000	
0.428571	0.666667	0.250000	0.083333	
0.333333	0.615385	0.384615	0.000000	
0.357143	0.666667	0.333333	0.000000	
0.357143	0.555556	0.333333	0.111111	
0.642857	0.833333	0.055556	0.111111	
0.214286	0.272727	0.636364	0.090909	
0.571429	0.833333	0.166667	0.000000	
0.500000	0.833333	0.083333	0.083333	
0.357143	0.777778	0.222222	0.000000	
0.285714	0.454545	0.545455	0.000000	
0.285714	0.666667	0.333333	0.000000	
0.285714	0.500000	0.500000	0.000000	
0.357143	0.666667	0.333333	0.000000	
0.464286	0.700000	0.300000	0.000000	
0.571429	0.857143	0.142857	0.000000	
0.321429	0.500000	0.500000	0.000000	
0.571429	0.909091	0.090909	0.000000	
0.357143	0.600000	0.400000	0.000000	
0.392857	0.727273	0.272727	0.000000	
0.547619	0.818182	0.181818	0.000000	
0.642857	0.750000	0.250000	0.000000	
0.452381	0.600000	0.266667	0.133333	
0.428571	0.833333	0.166667	0.000000	
0.214286	0.384615	0.538462	0.076923	
0.357143	0.750000	0.125000	0.125000	
0.404762	0.636364	0.272727	0.090909	
0.357143	0.642857	0.285714	0.071429	
0.357143	0.692308	0.076923	0.230769	
0.404762	0.800000	0.100000	0.100000	
0.142857	0.181818	0.636364	0.181818	
0.404762	0.750000	0.250000	0.000000	
0.285714	0.500000	0.400000	0.100000	
0.357143	0.750000	0.166667	0.083333	
0.642857	0.812500	0.125000	0.062500	
0.214286	0.500000	0.500000	0.000000	
0.392857	0.642857	0.285714	0.071429	
0.142857	0.333333	0.533333	0.133333	
0.285714	0.700000	0.200000	0.100000	
0.571429	0.733333	0.133333	0.133333	
0.285714	0.428571	0.500000	0.071429	
0.571429	0.916667	0.083333	0.000000	
0.428571	0.642857	0.285714	0.071429	
0.642857	0.722222	0.277778	0.000000	
0.428571	0.750000	0.083333	0.166667	
0.428571	0.833333	0.083333	0.083333	
0.357143	0.454545	0.272727	0.272727	
0.428571	0.928571	0.000000	0.071429	
0.500000	0.666667	0.200000	0.133333	
0.380952	0.533333	0.466667	0.000000	
0.392857	0.785714	0.142857	0.071429	
0.339286	0.625000	0.250000	0.125000	
0.464286	0.714286	0.214286	0.071429	
0.357143	0.500000	0.416667	0.083333	
0.428571	0.692308	0.230769	0.076923	
0.357143	1.000000	0.000000	0.000000	
0.285714	0.428571	0.428571	0.142857	
0.535714	0.600000	0.333333	0.066667	
0.285714	0.750000	0.166667	0.083333	
0.428571	0.916667	0.083333	0.000000	
0.500000	0.846154	0.000000	0.153846	
0.428571	0.666667	0.333333	0.000000	
0.357143	0.500000	0.300000	0.200000	
0.428571	0.636364	0.181818	0.181818	
0.357143	0.538462	0.461538	0.000000	
0.357143	0.818182	0.181818	0.000000	
0.571429	0.714286	0.214286	0.071429	
0.357143	0.700000	0.300000	0.000000	
0.464286	0.666667	0.333333	0.000000	
0.357143	0.727273	0.181818	0.090909	
0.428571	0.733333	0.200000	0.066667	
0.238095	0.400000	0.500000	0.100000	
0.285714	0.500000	0.428571	0.071429	
0.357143	0.461538	0.307692	0.230769	
0.523810	0.571429	0.357143	0.071429	
0.428571	0.769231	0.153846	0.076923	
0.321429	0.500000	0.428571	0.071429	
0.428571	0.900000	0.100000	0.000000	
0.142857	0.400000	0.300000	0.300000	
0.571429	1.000000	0.000000	0.000000	
0.500000	0.733333	0.266667	0.000000	
0.392857	0.600000	0.300000	0.100000	
0.500000	0.600000	0.333333	0.066667	
0.428571	0.750000	0.125000	0.125000	
0.357143	0.666667	0.222222	0.111111	
0.571429	0.785714	0.142857	0.071429	
0.571429	0.928571	0.000000	0.071429	
0.500000	0.785714	0.214286	0.000000	
0.357143	0.666667	0.333333	0.000000	
0.428571	0.642857	0.285714	0.071429	
0.321429	0.600000	0.400000	0.000000	
0.357143	0.571429	0.285714	0.142857	
0.285714	0.400000	0.400000	0.200000	
0.404762	0.533333	0.266667	0.200000	
0.357143	0.800000	0.100000	0.100000	
0.571429	1.000000	0.000000	0.000000	
0.321429	0.600000	0.300000	0.100000	
0.285714	0.714286	0.285714	0.000000	
0.321429	0.538462	0.461538	0.000000	
0.607143	0.714286	0.214286	0.071429	
0.285714	0.714286	0.285714	0.000000	
0.321429	0.545455	0.454545	0.000000	
0.428571	0.666667	0.250000	0.083333	
0.607143	0.833333	0.166667	0.000000	
0.285714	0.545455	0.454545	0.000000	
0.357143	0.615385	0.307692	0.076923	
0.285714	0.400000	0.500000	0.100000	
0.464286	0.647059	0.235294	0.117647	
0.214286	0.357143	0.500000	0.142857	
0.357143	0.636364	0.272727	0.090909	
0.500000	0.800000	0.100000	0.100000	
0.500000	0.733333	0.200000	0.066667	
0.428571	1.000000	0.000000	0.000000	
0.357143	0.454545	0.545455	0.000000	
