Training began at: 2018-01-01
Training completed at: 
A2C algorithm
Number of Products 6
State Setting: INV_BALANCE_PRODUCTION
Reward function: OTD1
Planning Time Horizon = 7
Random seed: 
==============================================================================
Episode Results: 
total_reward	on_time	late	not_shipped	
0.557407	0.600000	0.192727	0.207273	
0.705542	0.716364	0.145455	0.138182	
0.490556	0.474453	0.167883	0.357664	
0.622037	0.644928	0.094203	0.260870	
0.552857	0.574545	0.210909	0.214545	
0.485582	0.531136	0.205128	0.263736	
0.490899	0.525547	0.175182	0.299270	
0.651825	0.712727	0.120000	0.167273	
0.831852	0.857664	0.138686	0.003650	
0.534008	0.537906	0.090253	0.371841	
0.872222	0.912727	0.080000	0.007273	
0.839167	0.841155	0.133574	0.025271	
0.782394	0.815884	0.169675	0.014440	
0.851481	0.894545	0.098182	0.007273	
0.716799	0.704380	0.156934	0.138686	
0.668254	0.697080	0.105839	0.197080	
0.621508	0.675090	0.259928	0.064982	
0.695820	0.715827	0.187050	0.097122	
0.706138	0.743682	0.198556	0.057762	
0.705979	0.721014	0.235507	0.043478	
0.861296	0.865455	0.127273	0.007273	
0.778201	0.787004	0.198556	0.014440	
0.707381	0.720430	0.218638	0.060932	
0.591508	0.597826	0.333333	0.068841	
0.891852	0.924188	0.061372	0.014440	
0.901852	0.898182	0.094545	0.007273	
0.852222	0.883212	0.113139	0.003650	
0.728862	0.796364	0.134545	0.069091	
0.577654	0.572464	0.289855	0.137681	
0.761085	0.746377	0.242754	0.010870	
0.858704	0.886447	0.091575	0.021978	
0.742037	0.741818	0.098182	0.160000	
0.612169	0.631387	0.102190	0.266423	
0.526177	0.597826	0.221014	0.181159	
0.537632	0.538462	0.161172	0.300366	
0.532196	0.539855	0.119565	0.340580	
0.642434	0.647482	0.158273	0.194245	
0.652394	0.660584	0.204380	0.135036	
0.668135	0.676364	0.098182	0.225455	
0.852778	0.854545	0.138182	0.007273	
0.826190	0.879562	0.094891	0.025547	
0.674815	0.695971	0.117216	0.186813	
0.616376	0.652015	0.179487	0.168498	
0.597460	0.642336	0.072993	0.284672	
0.611799	0.624549	0.129964	0.245487	
0.847116	0.897436	0.073260	0.029304	
0.707222	0.737226	0.153285	0.109489	
0.628889	0.643636	0.080000	0.276364	
0.755331	0.781818	0.054545	0.163636	
0.535582	0.554348	0.090580	0.355072	
0.494246	0.492754	0.083333	0.423913	
0.576270	0.590580	0.076087	0.333333	
0.454630	0.461818	0.043636	0.494545	
0.462857	0.471014	0.079710	0.449275	
0.624259	0.659341	0.076923	0.263736	
0.569788	0.600719	0.050360	0.348921	
0.616455	0.677536	0.072464	0.250000	
0.593254	0.623656	0.068100	0.308244	
0.522222	0.503650	0.021898	0.474453	
0.507037	0.530686	0.025271	0.444043	
0.502804	0.555957	0.068592	0.375451	
0.491667	0.492806	0.014388	0.492806	
0.508730	0.517986	0.068345	0.413669	
0.434934	0.523810	0.051282	0.424908	
0.419202	0.420290	0.021739	0.557971	
0.486878	0.527273	0.058182	0.414545	
0.642672	0.643885	0.071942	0.284173	
0.541772	0.550725	0.007246	0.442029	
0.496746	0.498195	0.101083	0.400722	
0.660626	0.670290	0.105072	0.224638	
0.554727	0.567766	0.069597	0.362637	
0.542222	0.555957	0.057762	0.386282	
0.578651	0.565693	0.076642	0.357664	
0.474696	0.465704	0.028881	0.505415	
0.488827	0.500000	0.054745	0.445255	
0.550608	0.579710	0.094203	0.326087	
0.515767	0.534545	0.036364	0.429091	
0.323862	0.333333	0.268116	0.398551	
0.619590	0.620939	0.068592	0.310469	
0.584630	0.577617	0.039711	0.382671	
0.450476	0.467391	0.057971	0.474638	
0.325926	0.346715	0.076642	0.576642	
0.284828	0.289855	0.076087	0.634058	
0.418492	0.449275	0.054348	0.496377	
0.398995	0.416667	0.036232	0.547101	
0.302315	0.333333	0.028986	0.637681	
0.259286	0.246377	0.047101	0.706522	
0.302196	0.293478	0.072464	0.634058	
0.371825	0.394161	0.058394	0.547445	
0.186693	0.202166	0.075812	0.722022	
0.358704	0.394928	0.047101	0.557971	
0.268236	0.309091	0.047273	0.643636	
0.274700	0.278388	0.047619	0.673993	
0.229697	0.239130	0.039855	0.721014	
0.301658	0.289377	0.065934	0.644689	
0.247500	0.257246	0.072464	0.670290	
0.175864	0.181159	0.032609	0.786232	
0.318664	0.341727	0.071942	0.586331	
0.243466	0.242857	0.025000	0.732143	
0.256543	0.262774	0.029197	0.708029	
0.191852	0.195652	0.068841	0.735507	
0.201393	0.200000	0.032727	0.767273	
0.257447	0.263538	0.003610	0.732852	
0.238929	0.261818	0.076364	0.661818	
0.252840	0.249084	0.036630	0.714286	
0.197288	0.217391	0.079710	0.702899	
0.251164	0.242754	0.021739	0.735507	
0.235370	0.210909	0.018182	0.770909	
0.234634	0.240876	0.047445	0.711679	
0.193836	0.199275	0.025362	0.775362	
0.212857	0.213768	0.010870	0.775362	
0.164101	0.160000	0.029091	0.810909	
0.248280	0.227106	0.047619	0.725275	
0.205847	0.217391	0.054348	0.728261	
0.289683	0.284173	0.043165	0.672662	
0.146781	0.153285	0.032847	0.813869	
0.206415	0.194245	0.025180	0.780576	
0.205106	0.225455	0.010909	0.763636	
0.193884	0.197133	0.032258	0.770609	
0.163519	0.167883	0.018248	0.813869	
0.335556	0.311355	0.054945	0.633700	
0.252725	0.283636	0.047273	0.669091	
0.141508	0.149635	0.025547	0.824818	
0.212831	0.224638	0.061594	0.713768	
0.237593	0.250000	0.036232	0.713768	
0.169577	0.178832	0.058394	0.762774	
0.194101	0.212230	0.039568	0.748201	
0.141587	0.137681	0.003623	0.858696	
0.191640	0.211470	0.007168	0.781362	
0.213757	0.201465	0.043956	0.754579	
0.257725	0.276364	0.043636	0.680000	
0.237857	0.236364	0.007273	0.756364	
0.180626	0.173913	0.010870	0.815217	
0.147063	0.142349	0.007117	0.850534	
0.200093	0.211679	0.014599	0.773723	
0.136402	0.145985	0.043796	0.810219	
0.232160	0.233813	0.043165	0.723022	
0.176852	0.156364	0.025455	0.818182	
0.160185	0.160584	0.029197	0.810219	
0.156958	0.158845	0.010830	0.830325	
0.236041	0.245487	0.061372	0.693141	
0.196909	0.219424	0.032374	0.748201	
0.203611	0.210909	0.010909	0.778182	
0.225556	0.220217	0.054152	0.725632	
0.237884	0.231884	0.036232	0.731884	
0.232130	0.214545	0.018182	0.767273	
0.137249	0.145455	0.014545	0.840000	
0.190093	0.202166	0.014440	0.783394	
0.223408	0.218182	0.014545	0.767273	
0.298704	0.315217	0.054348	0.630435	
0.187963	0.212996	0.025271	0.761733	
0.145185	0.172662	0.007194	0.820144	
0.143915	0.149091	0.018182	0.832727	
0.183611	0.195652	0.028986	0.775362	
0.191217	0.200000	0.003636	0.796364	
0.157222	0.167883	0.010949	0.821168	
0.273915	0.275362	0.032609	0.692029	
0.229440	0.220217	0.021661	0.758123	
0.175794	0.159420	0.021739	0.818841	
0.179894	0.195652	0.010870	0.793478	
0.176756	0.158845	0.007220	0.833935	
0.230344	0.221014	0.043478	0.735507	
0.193730	0.189091	0.007273	0.803636	
0.196627	0.191336	0.018051	0.790614	
0.169885	0.192727	0.021818	0.785455	
0.186693	0.184783	0.025362	0.789855	
0.199802	0.192029	0.039855	0.768116	
0.133100	0.149635	0.010949	0.839416	
0.153254	0.138686	0.025547	0.835766	
0.184180	0.175182	0.029197	0.795620	
