total_loss	policy_loss	value_loss	entropy_loss	kl_divergence	
52.768047	52.769814	1110.755127	0.001765	305.173584	
52.768047	34.256809	52.769814	34.258068	1110.755127	
732.640503	0.001765	0.001260	305.173584	1562.656738	
52.768047	34.256809	41.159073	52.769814	34.258068	
41.160526	1110.755127	732.640503	929.846924	0.001765	
0.001260	0.001453	305.173584	1562.656738	242.327087	
52.768047	34.256809	41.159073	23.642946	52.769814	
34.258068	41.160526	23.643999	1110.755127	732.640503	
929.846924	724.408142	0.001765	0.001260	0.001453	
0.001052	305.173584	1562.656738	242.327087	294.646362	
52.768047	34.256809	41.159073	23.642946	12.795561	
52.769814	34.258068	41.160526	23.643999	12.797148	
1110.755127	732.640503	929.846924	724.408142	676.109985	
0.001765	0.001260	0.001453	0.001052	0.001587	
305.173584	1562.656738	242.327087	294.646362	147.668503	
52.768047	34.256809	41.159073	23.642946	12.795561	
3.265138	52.769814	34.258068	41.160526	23.643999	
12.797148	3.266837	1110.755127	732.640503	929.846924	
724.408142	676.109985	1040.704468	0.001765	0.001260	
0.001453	0.001052	0.001587	0.001699	305.173584	
1562.656738	242.327087	294.646362	147.668503	33.133121	
52.768047	34.256809	41.159073	23.642946	12.795561	
3.265138	24.886450	52.769814	34.258068	41.160526	
23.643999	12.797148	3.266837	24.887789	1110.755127	
732.640503	929.846924	724.408142	676.109985	1040.704468	
671.456787	0.001765	0.001260	0.001453	0.001052	
0.001587	0.001699	0.001338	305.173584	1562.656738	
242.327087	294.646362	147.668503	33.133121	29.346523	
52.768047	34.256809	41.159073	23.642946	12.795561	
3.265138	24.886450	36.712433	52.769814	34.258068	
41.160526	23.643999	12.797148	3.266837	24.887789	
36.713970	1110.755127	732.640503	929.846924	724.408142	
676.109985	1040.704468	671.456787	733.554810	0.001765	
0.001260	0.001453	0.001052	0.001587	0.001699	
0.001338	0.001539	305.173584	1562.656738	242.327087	
294.646362	147.668503	33.133121	29.346523	12.940794	
52.768047	34.256809	41.159073	23.642946	12.795561	
3.265138	24.886450	36.712433	39.184856	52.769814	
34.258068	41.160526	23.643999	12.797148	3.266837	
24.887789	36.713970	39.186440	1110.755127	732.640503	
929.846924	724.408142	676.109985	1040.704468	671.456787	
733.554810	762.213318	0.001765	0.001260	0.001453	
0.001052	0.001587	0.001699	0.001338	0.001539	
0.001583	305.173584	1562.656738	242.327087	294.646362	
147.668503	33.133121	29.346523	12.940794	42.127953	
52.768047	34.256809	41.159073	23.642946	12.795561	
3.265138	24.886450	36.712433	39.184856	42.184753	
52.769814	34.258068	41.160526	23.643999	12.797148	
3.266837	24.887789	36.713970	39.186440	42.186432	
1110.755127	732.640503	929.846924	724.408142	676.109985	
1040.704468	671.456787	733.554810	762.213318	860.309326	
0.001765	0.001260	0.001453	0.001052	0.001587	
0.001699	0.001338	0.001539	0.001583	0.001678	
305.173584	1562.656738	242.327087	294.646362	147.668503	
33.133121	29.346523	12.940794	42.127953	15.316254	
34.256809	41.159073	23.642946	12.795561	3.265138	
24.886450	36.712433	39.184856	42.184753	39.887482	
34.258068	41.160526	23.643999	12.797148	3.266837	
24.887789	36.713970	39.186440	42.186432	39.889153	
732.640503	929.846924	724.408142	676.109985	1040.704468	
671.456787	733.554810	762.213318	860.309326	827.198547	
0.001260	0.001453	0.001052	0.001587	0.001699	
0.001338	0.001539	0.001583	0.001678	0.001670	
1562.656738	242.327087	294.646362	147.668503	33.133121	
29.346523	12.940794	42.127953	15.316254	8.284857	
